품목일련번호,품목명,업소명,분류번호,분류명
202100172,비아틴정50밀리그램(시타글립틴염산염수화물),한국유나이티드제약(주),3960,당뇨병용제
201306380,유니피토정10밀리그램(아토르바스타틴칼슘삼수화물),유니메드제약(주),2180,동맥경화용제
200400463,이지엔6애니연질캡슐(이부프로펜),(주)대웅제약,1140,해열.진통.소염제
200403411,아제타민정(아젤라스틴염산염),대웅바이오(주),1490,기타의알레르기용약
201901479,스타린정(애엽95%에탄올연조엑스(20→1)),지엘파마(주),2320,소화성궤양용제
201901433,드로코푸정(레보드로프로피진),지엘파마(주),2220,진해거담제
201901631,메소론정(메틸프레드니솔론),지엘파마(주),2450,부신호르몬제
201707326,솔페리신정5밀리그램(솔리페나신숙신산염),한국코러스(주),2590,기타의비뇨생식기관및항문용약
201707325,솔페리신정10밀리그램(솔리페나신숙신산염),한국코러스(주),2590,기타의비뇨생식기관및항문용약
201800311,프로메틴정(메만틴염산염),한국코러스(주),1190,기타의중추신경용약
199400034,칼론정(아플로쿠알론),신풍제약(주),1190,기타의중추신경용약
201507597,뉴바로정2mg(피타바스타틴칼슘),대한뉴팜(주),2180,동맥경화용제
201902899,오메틴듀오정500mg(아목시실린·클라불란산칼륨(7:1)),대우제약(주),6180,주로그람양성|음성균에작용하는것
201902883,오메틴정625mg(아목시실린·클라불란산칼륨(4:1)),대우제약(주),6180,주로그람양성|음성균에작용하는것
201902882,오메틴정375mg(아목시실린·클라불란산칼륨(2:1)),대우제약(주),6180,주로그람양성|음성균에작용하는것
201904167,수프리정,(주)아이월드제약,1140,해열.진통.소염제
201904649,라비스칸정,제이더블유중외제약(주),2320,소화성궤양용제
201904197,위투정,동광제약(주),2320,소화성궤양용제
201903016,아크로CR정(아세클로페낙),이연제약(주),1140,해열.진통.소염제
201901521,위메졸정20밀리그램(에스오메프라졸마그네슘삼수화물),(주)서흥,2320,소화성궤양용제
201901523,위메졸정40밀리그램(에스오메프라졸마그네슘삼수화물),(주)서흥,2320,소화성궤양용제
201904656,레바미딘정(레바미피드),지엘파마(주),2320,소화성궤양용제
201903059,세레콕신캡슐(세레콕시브),지엘파마(주),1140,해열.진통.소염제
201906222,록소나린정(록소프로펜나트륨),독립바이오제약(주),1140,해열.진통.소염제
201502206,베스티아제정,(주)테라젠이텍스,2330,건위소화제
201905713,페렉손서방정(에페리손염산염),동광제약(주),1220,골격근이완제
202002100,도베마린정250밀리그램(도베실산칼슘수화물),(주)동구바이오제약,2190,기타의순환계용약
202002976,하루탐서방정0.2밀리그램(탐스로신염산염),하나제약(주),2590,기타의비뇨생식기관및항문용약
202002942,에프라민정20밀리그램(에스오메프라졸마그네슘이수화물),조아제약(주),2320,소화성궤양용제
201603924,아토암로정5mg/20mg,(주)메디카코리아,2190,기타의순환계용약
201603925,아토암로정5mg/10mg,(주)메디카코리아,2190,기타의순환계용약
202005052,브로젠장용정45mg(브로멜라인),이연제약(주),3950,효소제제
201804848,알룬브릭정180밀리그램(브리가티닙),한국다케다제약(주),4210,항악성종양제
201804846,알룬브릭정30밀리그램(브리가티닙),한국다케다제약(주),4210,항악성종양제
201804847,알룬브릭정90밀리그램(브리가티닙),한국다케다제약(주),4210,항악성종양제
202002034,파모큐정(파모티딘),(주)유한양행,2320,소화성궤양용제
202004588,로티젯정10/10밀리그램,(주)씨엠지제약,2180,동맥경화용제
202004589,로티젯정10/20밀리그램,(주)씨엠지제약,2180,동맥경화용제
202004587,로티젯정10/5밀리그램,(주)씨엠지제약,2180,동맥경화용제
202001253,프로징크정(폴라프레징크),한국휴텍스제약(주),2320,소화성궤양용제
202005452,알캔다졸정(알벤다졸),한국휴텍스제약(주),6420,구충제
202004604,로수브젯정10/20밀리그램,진양제약(주),2180,동맥경화용제
202004603,로수브젯정10/10밀리그램,진양제약(주),2180,동맥경화용제
202004602,로수브젯정10/5밀리그램,진양제약(주),2180,동맥경화용제
202004562,로제케이정10/20밀리그램,광동제약(주),2180,동맥경화용제
202004561,로제케이정10/10밀리그램,광동제약(주),2180,동맥경화용제
202004560,로제케이정10/5밀리그램,광동제약(주),2180,동맥경화용제
202003994,엑세라민프로정,한국코러스(주),3190,기타의비타민제
202002539,프레징정(폴라프레징크),(주)메디카코리아,2320,소화성궤양용제
202004570,콤비로제정10/20밀리그램,환인제약(주),2180,동맥경화용제
202004569,콤비로제정10/10밀리그램,환인제약(주),2180,동맥경화용제
202004571,콤비로제정10/5밀리그램,환인제약(주),2180,동맥경화용제
202005006,페인엔젤레이디연질캡슐,제이더블유중외제약(주),1140,해열.진통.소염제
202004980,휴메트린정(메틸에르고메트린말레산염),(주)휴온스,2520,자궁수축제
201904588,파인에스정,대한뉴팜(주),1410,항히스타민제
201905393,멕스페시아정1밀리그램(피나스테리드),(주)이든파마,2670,모발용제(발모|탈모|염모|양모제)
201905396,락사졸로정2밀리그램(프루칼로프라이드숙신산염),(주)녹십자,2380,하제|완장제
201905395,락사졸로정1밀리그램(프루칼로프라이드숙신산염),(주)녹십자,2380,하제|완장제
201904541,라라비스정,일양바이오팜(주),2320,소화성궤양용제
201805237,오구실린정375밀리그램(아목시실린·클라불란산칼륨),삼성제약(주),6180,주로그람양성|음성균에작용하는것
201805236,오구실린정625밀리그램(아목시실린·클라불란산칼륨),삼성제약(주),6180,주로그람양성|음성균에작용하는것
201904418,피오스크정15밀리그램(피오글리타존염산염),한국유나이티드제약(주),3960,당뇨병용제
201904356,조인본골드정,(주)유한양행,3190,기타의비타민제
201907250,텔미로원정80/10밀리그램,하나제약(주),2190,기타의순환계용약
201907247,텔미로원정40/10밀리그램,하나제약(주),2190,기타의순환계용약
201907246,텔미로원정40/5밀리그램,하나제약(주),2190,기타의순환계용약
201907956,조인트맥스프리미엄정,(유)한풍제약,3190,기타의비타민제
201908579,코마코연질캡슐(오메가-3-산에틸에스테르90),한국휴텍스제약(주),2180,동맥경화용제
200705827,로우에프캡슐,(주)서흥,3990,따로분류되지않는대사성의약품
201906372,사포이정100밀리그램(사르포그렐레이트염산염),(주)서흥,3390,기타의혈액및체액용약
201907909,알포렌연질캡슐400mg(콜린알포세레이트),(주)화이트생명과학,1190,기타의중추신경용약
201901933,뉴로발린캡슐75mg(프레가발린),(주)화이트생명과학,1190,기타의중추신경용약
201901934,뉴로발린캡슐150mg(프레가발린),(주)화이트생명과학,1190,기타의중추신경용약
202005179,로슈타정5밀리그램(로수바스타틴칼슘),코오롱제약(주),-,-
202004086,본바디정,(주)라이트팜텍,3990,따로분류되지않는대사성의약품
202001245,라티렌정(애엽95%에탄올연조엑스(20→1)),(주)라이트팜텍,2320,소화성궤양용제
201906502,라이트몬테카스트정10mg(몬테루카스트나트륨),(주)라이트팜텍,1490,기타의알레르기용약
201508008,클래리원정500밀리그램(클래리트로마이신),(주)서울제약,6190,기타의항생물질제제(복합항생물질제제를포함)
201907192,쿨징코정80밀리그램(은행엽건조엑스),(주)시어스제약,2190,기타의순환계용약
201600814,알로페질정5mg(도네페질염산염수화물),(주)이든파마,1190,기타의중추신경용약
201905430,오그메정375밀리그램(아목시실린-클라불란산칼륨),(유)한풍제약,6180,주로그람양성|음성균에작용하는것
201905431,오그메정625밀리그램(아목시실린-클라불란산칼륨),(유)한풍제약,6180,주로그람양성|음성균에작용하는것
201906902,가두에정5/10밀리그램,(유)한풍제약,2190,기타의순환계용약
201906903,가두에정5/20밀리그램,(유)한풍제약,2190,기타의순환계용약
201905959,뉴페시아정1밀리그램(피나스테리드),(유)한풍제약,2670,모발용제(발모|탈모|염모|양모제)
201904369,디세나캡슐(디아세레인),(유)한풍제약,3990,따로분류되지않는대사성의약품
201904611,사포레정(사르포그렐레이트염산염),(유)한풍제약,3390,기타의혈액및체액용약
201904477,글리다정(글리메피리드),(유)한풍제약,3960,당뇨병용제
201905098,펠라간정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),(유)한풍제약,2290,기타의호흡기관용약
201905836,덱시네정(덱시부프로펜),(유)한풍제약,1140,해열.진통.소염제
201906361,마만틴정(메만틴염산염),(유)한풍제약,1190,기타의중추신경용약
202004847,플루코프캡슐,경방신약(주),2220,진해거담제
202004816,플루콜캡슐,경방신약(주),1140,해열.진통.소염제
202003843,피오글리타정15밀리그램(피오글리타존염산염),(주)메디카코리아,3960,당뇨병용제
202003844,피오글리타정30밀리그램(피오글리타존염산염),(주)메디카코리아,3960,당뇨병용제
202003915,에스메디정(에스암로디핀베실산염2.5수화물),(주)메디카코리아,2140,혈압강하제
202004095,울트라뉴세미정,(주)시어스제약,1140,해열.진통.소염제
202003995,가바프로캡슐100밀리그램(가바펜틴),(주)보령바이오파마,1130,항전간제
202003992,가바프로캡슐300밀리그램(가바펜틴),(주)보령바이오파마,1130,항전간제
200806300,에이자트씨알정12.5밀리그램(파록세틴염산염수화물),에이치케이이노엔(주),1170,정신신경용제
201004538,에이프렉사정10밀리그램(올란자핀),에이치케이이노엔(주),1170,정신신경용제
202100240,제피토정10/10밀리그램,에이치케이이노엔(주),2180,동맥경화용제
201802793,두타반플러스정(두타스테리드),동아에스티(주),2590,기타의비뇨생식기관및항문용약
202002699,동화알티옥트산정(알티옥트산트로메타민염),동화약품(주),-,-
201900805,트윈텔라정80/5밀리그램,(주)보령바이오파마,2140,혈압강하제
201900807,클로빅스정(클로피도그렐황산염),(주)보령바이오파마,2180,동맥경화용제
201901232,트윈텔라정40/5밀리그램,(주)보령바이오파마,2140,혈압강하제
201901207,트윈텔라정40/10밀리그램,(주)보령바이오파마,2140,혈압강하제
201903164,글리아나연질캡슐(콜린알포세레이트),대화제약(주),1190,기타의중추신경용약
201901866,라이벨라정(방풍통성산건조엑스(4.6→1)),(주)라이트팜텍,2190,기타의순환계용약
201903646,로스탈서방캡슐100밀리그램(실로스타졸),신풍제약(주),3390,기타의혈액및체액용약
201903645,로스탈서방캡슐200밀리그램(실로스타졸),신풍제약(주),3390,기타의혈액및체액용약
201801256,칼디쓰리플러스정,(주)아이월드제약,3210,칼슘제
201903445,에스디클로정75mg(클로피도그렐황산염),(주)라이트팜텍,2180,동맥경화용제
201907607,퍼킨씨알정50-200밀리그램(카르비도파|레보도파),명인제약(주),1190,기타의중추신경용약
201906969,알티톡연질캡슐30밀리그램(알리트레티노인),(주)메디카코리아,3110,비타민A및D제
201907627,보령라사길린정1밀리그램(라사길린메실산염),(주)보령,1190,기타의중추신경용약
201907626,보령라사길린정0.5밀리그램(라사길린메실산염),(주)보령,1190,기타의중추신경용약
201903742,푸루코날캡슐50밀리그램(플루코나졸),(주)보령바이오파마,6290,기타의화학요법제
201903632,에즈티롤정(에제티미브),(주)보령바이오파마,2180,동맥경화용제
201904480,리마클몬정(리마프로스트알파덱스),(주)보령바이오파마,2190,기타의순환계용약
201902216,코디오잘탄정80/12.5밀리그램,(주)보령바이오파마,2140,혈압강하제
201902149,코자로탄정100mg(로사르탄칼륨),(주)보령바이오파마,2140,혈압강하제
201902543,코자로탄정(로사르탄칼륨),(주)보령바이오파마,2140,혈압강하제
201902538,아세로탈정100밀리그램(아세클로페낙),(주)보령바이오파마,1140,해열.진통.소염제
201906437,사플리트정100밀리그램(사르포그렐레이트염산염),(주)보령바이오파마,3390,기타의혈액및체액용약
201900953,브론키정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),(주)동구바이오제약,2290,기타의호흡기관용약
200904579,베로타정,(주)바스칸바이오제약,2330,건위소화제
201901789,록시스타정60밀리그램(라록시펜염산염),(주)동구바이오제약,3990,따로분류되지않는대사성의약품
201905791,칸데르탄정16밀리그램(칸데사르탄실렉세틸),(주)동구바이오제약,2140,혈압강하제
201905790,칸데르탄정8밀리그램(칸데사르탄실렉세틸),(주)동구바이오제약,2140,혈압강하제
201901835,파존메트정15/850밀리그램,(주)동구바이오제약,3960,당뇨병용제
201901765,파존정30밀리그램(피오글리타존염산염),(주)동구바이오제약,3960,당뇨병용제
201903586,몬테카스츄정4밀리그램(몬테루카스트나트륨),(주)동구바이오제약,1490,기타의알레르기용약
201903587,몬테카스츄정5밀리그램(몬테루카스트나트륨),(주)동구바이오제약,1490,기타의알레르기용약
201907581,도베우정250mg(도베실산칼슘수화물),대우제약(주),2190,기타의순환계용약
201906434,대우브로민캡슐300mg(테오브로민),대우제약(주),2220,진해거담제
201802664,글리커버정(콜린알포세레이트),제이더블유신약(주),1190,기타의중추신경용약
200805144,레바셋정(트라마돌염산염|아세트아미노펜),(주)바스칸바이오제약,1140,해열.진통.소염제
201907340,아너웰정,(주)바스칸바이오제약,2380,하제|완장제
201907666,위크린정,한국신텍스제약(주),2340,제산제
201907082,몬테리엔츄정5밀리그램(몬테루카스트나트륨),이연제약(주),1490,기타의알레르기용약
201906876,몬테리엔츄정4밀리그램(몬테루카스트나트륨),이연제약(주),1490,기타의알레르기용약
201906886,엘도비캡슐(에르도스테인),(주)서울제약,2220,진해거담제
201507256,클로딘연질캡슐(로라타딘),진양제약(주),1410,항히스타민제
201902872,멜로딘캡슐(멜록시캄),지엘파마(주),1140,해열.진통.소염제
201506835,움카맥스정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),(주)테라젠이텍스,2290,기타의호흡기관용약
202003660,투엑스비듀얼정,(유)한풍제약,3190,기타의비타민제
202000645,센코딜에프정,광동제약(주),2380,하제|완장제
201904520,엘론드정(엘카르니틴),(주)라이트팜텍,2190,기타의순환계용약
201603489,로스타정10mg(로수바스타틴칼슘),(주)알피바이오,2180,동맥경화용제
201907609,피타스틴정4밀리그램(피타바스타틴칼슘),알리코제약(주),2180,동맥경화용제
200704019,칼루타미정50밀리그램(비칼루타미드),(주)종근당,4210,항악성종양제
201903721,뉴록시캄캡슐7.5밀리그램(멜록시캄),(주)다산제약,1140,해열.진통.소염제
201903699,클로텍정(클로피도그렐황산염),주식회사다나젠,2180,동맥경화용제
201403698,동성라베프라졸정10mg(라베프라졸나트륨),동성제약(주),2320,소화성궤양용제
201604384,티파리드정(티로프라미드염산염),정우신약(주),1240,진경제
201902249,모그로정1밀리그램(피나스테리드),정우신약(주),2670,모발용제(발모|탈모|염모|양모제)
201902088,알티렌정(애엽95%에탄올연조엑스(20→1)),정우신약(주),2320,소화성궤양용제
201901784,오스그민캡슐3.0밀리그램(리바스티그민타르타르산염),(주)오스코리아제약,1190,기타의중추신경용약
201907748,파비시드정,(주)한국파비스제약,2340,제산제
201906623,자라탄정100밀리그램(로사르탄칼륨),영일제약(주),2140,혈압강하제
199701172,에이프로젠알마게이트정,(주)에이프로젠바이오로직스,2340,제산제
201804147,미카펜정,에이치엘비제약(주),1140,해열.진통.소염제
201907379,에도파벨정0.5밀리그램(라사길린메실산염),(주)종근당,1190,기타의중추신경용약
201907378,에도파벨정1밀리그램(라사길린메실산염),(주)종근당,1190,기타의중추신경용약
201907155,레보티딘정(레보세티리진염산염),지엘파마(주),1410,항히스타민제
201907601,에페라SR정(에페리손염산염),하나제약(주),1220,골격근이완제
201902765,탐스로진서방정0.2밀리그램(탐스로신염산염),익수제약(주),2590,기타의비뇨생식기관및항문용약
201906965,알리손연질캡슐10밀리그램(알리트레티노인),코오롱제약(주),3110,비타민A및D제
201902137,엑쎈코프에스연질캡슐,(주)알피바이오,-,-
200202133,신일실리마린정70밀리그램(밀크시슬열매건조엑스),신일제약(주),3910,간장질환용제
201907000,다나젠심바스타틴정20mg,주식회사다나젠,2180,동맥경화용제
201908718,오메가원연질캡슐(오메가-3-산에틸에스테르90),하나제약(주),2180,동맥경화용제
201907320,트라세타서방정(아세트아미노펜|트라마돌),(주)대웅제약,1140,해열.진통.소염제
202101273,대웅바이오아토르바스타틴정80밀리그램(아토르바스타틴칼슘삼수화물),대웅바이오(주),2180,동맥경화용제
201708551,알치옥타드정480밀리그램(알티옥트산트로메타민염),(주)한국글로벌제약,3990,따로분류되지않는대사성의약품
201604557,엠디에소파크정40밀리그램(에스오메프라졸마그네슘이수화물),(주)아리제약,2320,소화성궤양용제
201908287,라피에스정10밀리그램(라베프라졸나트륨),(주)유앤생명과학,2320,소화성궤양용제
201908288,라피에스정20밀리그램(라베프라졸나트륨),(주)유앤생명과학,2320,소화성궤양용제
202100229,아토이브정10/20밀리그램,화일약품(주),2180,동맥경화용제
201506479,타라셋세미서방정,동광제약(주),1140,해열.진통.소염제
201601493,에소라졸정40mg(에스오메프라졸마그네슘삼수화물),대우제약(주),2320,소화성궤양용제
202100101,올바스타정20/10밀리그램,대우제약(주),2190,기타의순환계용약
202100100,올바스타정20/5밀리그램,대우제약(주),2190,기타의순환계용약
201601492,에소라졸정20mg(에스오메프라졸마그네슘삼수화물),대우제약(주),2320,소화성궤양용제
202102039,아로나민골드프리미엄정,일동제약(주),3160,혼합비타민제(비타민AD혼합제제를제외)
202101397,아토미브정10/10밀리그램,일동제약(주),2180,동맥경화용제
202101396,아토미브정10/20밀리그램,일동제약(주),2180,동맥경화용제
202101395,아토미브정10/40밀리그램,일동제약(주),2180,동맥경화용제
202101156,에소카보정20/600밀리그램,경동제약(주),2320,소화성궤양용제
202101157,에소카보정40/600밀리그램,경동제약(주),2320,소화성궤양용제
202009329,아리졸정5밀리그램(아리피프라졸(미분화)),주식회사제뉴원사이언스,1170,정신신경용제
202009330,아리졸정15밀리그램(아리피프라졸(미분화)),주식회사제뉴원사이언스,1170,정신신경용제
202009331,아리졸정10밀리그램(아리피프라졸(미분화)),주식회사제뉴원사이언스,1170,정신신경용제
202008930,로바하이정5/80밀리그램,주식회사제뉴원사이언스,2190,기타의순환계용약
202009006,로바하이정10/80밀리그램,주식회사제뉴원사이언스,2190,기타의순환계용약
202008931,로바하이정20/80밀리그램,주식회사제뉴원사이언스,2190,기타의순환계용약
202009007,로바하이정10/160밀리그램,주식회사제뉴원사이언스,2190,기타의순환계용약
202101556,아토켓정10/10밀리그램,케이엠에스제약(주),2180,동맥경화용제
202008747,영진조피클론정2밀리그램(에스조피클론),영진약품(주),-,-
201904622,에이플루캡슐75밀리그램(오셀타미비르인산염),(주)보령바이오파마,6290,기타의화학요법제
201904635,에이플루캡슐45밀리그램(오셀타미비르인산염),(주)보령바이오파마,6290,기타의화학요법제
201904636,에이플루캡슐30밀리그램(오셀타미비르인산염),(주)보령바이오파마,6290,기타의화학요법제
201900896,엘사정5mg(아픽사반),동광제약(주),3330,혈액응고저지제
201900897,엘사정2.5mg(아픽사반),동광제약(주),3330,혈액응고저지제
201905955,아세트라돌정,독립바이오제약(주),1140,해열.진통.소염제
200610975,대웅알벤다졸정(수출명:MedalbenTab|Daezole),(주)대웅제약,6420,구충제
201905684,디페리손서방정(에페리손염산염),(주)대웅제약,1220,골격근이완제
201906197,파로자트정20밀리그램(파록세틴염산염수화물),한림제약(주),1170,정신신경용제
201906187,파로자트정10밀리그램(파록세틴염산염수화물),한림제약(주),1170,정신신경용제
201602773,비엘토바정10밀리그램(아토르바스타틴칼슘수화물),(주)씨엘팜,2180,동맥경화용제
201602933,비엘토바정20밀리그램(아토르바스타틴칼슘수화물),(주)씨엘팜,2180,동맥경화용제
201907384,라사린정1밀리그램(라사길린메실산염),명인제약(주),1190,기타의중추신경용약
201907385,라사린정0.5밀리그램(라사길린메실산염),명인제약(주),1190,기타의중추신경용약
201902708,엑토린메트정15/850밀리그램(피오글리타존|메트포르민염산염),(주)넥스팜코리아,3960,당뇨병용제
201907458,트리싹정200밀리그램(트리메부틴말레산염),제일헬스사이언스(주),2390,기타의소화기관용약
201906638,플레밍정625mg(아목시실린·클라불란산칼륨),(주)라이트팜텍,6180,주로그람양성|음성균에작용하는것
201906639,플레밍정375mg(아목시실린·클라불란산칼륨),(주)라이트팜텍,6180,주로그람양성|음성균에작용하는것
201907111,레보콘트라정(레보노르게스트렐),건일제약(주),2540,피임제
202000440,한미치쏙정600밀리그램(디오스민),한미약품(주),2150,혈관보강제
201900638,오피라졸캡슐(오메프라졸),케이엠에스제약(주),2320,소화성궤양용제
202001535,슬림제이정,한국신텍스제약(주),1140,해열.진통.소염제
202002179,조스정3밀리그램(에스조피클론),명인제약(주),1120,최면진정제
202002180,조스정2밀리그램(에스조피클론),명인제약(주),1120,최면진정제
200611006,라베톤정10밀리그람(라베프라졸나트륨),안국약품(주),2320,소화성궤양용제
201907389,미니레신정0.2mg(데스모프레신아세트산염),(주)대웅제약,2410,뇌하수체호르몬제
201907390,미니레신정0.1mg(데스모프레신아세트산염),(주)대웅제약,2410,뇌하수체호르몬제
201907566,라사질트정1밀리그램(라사길린메실산염),현대약품(주),1190,기타의중추신경용약
201907567,라사질트정0.5밀리그램(라사길린메실산염),현대약품(주),1190,기타의중추신경용약
201906991,텔로다운정40/10밀리그램,일양약품(주),2190,기타의순환계용약
201906988,텔로다운정80/10밀리그램,일양약품(주),2190,기타의순환계용약
202001075,바살핀정5/80밀리그램,오스틴제약(주),2140,혈압강하제
202001076,바살핀정5/160밀리그램,오스틴제약(주),2140,혈압강하제
202001077,바살핀정10/160밀리그램,오스틴제약(주),2140,혈압강하제
200410948,디비디정(비페닐디메틸디카르복실레이트),오스틴제약(주),3910,간장질환용제
201804506,피나윈정1밀리그램(피나스테리드),코스맥스파마(주),2670,모발용제(발모|탈모|염모|양모제)
201908602,나푸디정(라푸티딘),국제약품(주),2320,소화성궤양용제
201901841,메틸드정(메틸프레드니솔론),성원애드콕제약(주),2450,부신호르몬제
202003678,포레이서방정300밀리그램(사르포그렐레이트염산염),엔비케이제약(주),3390,기타의혈액및체액용약
201904640,마벤클라드정(클라드리빈),머크(주),1190,기타의중추신경용약
202003716,파마폴라프레징크정,(주)한국파마,2320,소화성궤양용제
202001697,웰마코미니연질캡슐2그램(오메가-3-산에틸에스테르),제이더블유신약(주),2180,동맥경화용제
200708368,피오딘정(피오글리타존염산염),(주)테라젠이텍스,3960,당뇨병용제
202003618,오크맥틴정375밀리그램(아목시실린·클라불란산칼륨(2:1)),(주)알피바이오,6180,주로그람양성|음성균에작용하는것
202002957,삼천당두타스테리드정0.5밀리그램,삼천당제약(주),2590,기타의비뇨생식기관및항문용약
202001384,오엠지미니연질캡슐2그램(오메가-3-산에틸에스테르90),삼진제약(주),2180,동맥경화용제
202006756,게보린쿨다운정,삼진제약(주),1140,해열.진통.소염제
201901318,헤파론캡슐,삼진제약(주),3910,간장질환용제
201905786,앤코프로캡슐(테오브로민),하나제약(주),2220,진해거담제
201904237,아세바정100밀리그램(아세클로페낙),(주)서흥,1140,해열.진통.소염제
201707537,도페정5밀리그램(도네페질염산염수화물),(주)셀비온,1190,기타의중추신경용약
201707538,도페정10밀리그램(도네페질염산염수화물),(주)셀비온,1190,기타의중추신경용약
201902056,유니타미비르캡슐75mg(오셀타미비르인산염),한국유니온제약(주),6290,기타의화학요법제
201902055,유니타미비르캡슐45mg(오셀타미비르인산염),한국유니온제약(주),6290,기타의화학요법제
201902054,유니타미비르캡슐30mg(오셀타미비르인산염),한국유니온제약(주),6290,기타의화학요법제
201902296,유니픽심캡슐100밀리그램(세픽심수화물),한국유니온제약(주),6180,주로그람양성|음성균에작용하는것
201304813,클라스타정(클래리트로마이신),(주)바이넥스,6190,기타의항생물질제제(복합항생물질제제를포함)
201903338,레그칼정25밀리그램(시나칼세트염산염),(주)새한제약,3990,따로분류되지않는대사성의약품
201906880,유니톡연질캡슐30밀리그램(알리트레티노인),한국유니온제약(주),3110,비타민A및D제
201907938,칸데탄정16밀리그램(칸데사르탄실렉세틸),(주)경보제약,2140,혈압강하제
201907939,칸데탄정8밀리그램(칸데사르탄실렉세틸),(주)경보제약,2140,혈압강하제
201902956,파탁정20mg(파모티딘),(주)라이트팜텍,2320,소화성궤양용제
200604294,파렌드정70밀리그램(알렌드론산나트륨삼수화물),(주)한국파비스제약,3990,따로분류되지않는대사성의약품
201603342,스카드비정(암로디핀베실산염),에스케이케미칼(주),2140,혈압강하제
200611386,라베나정20밀리그램(라베프라졸나트륨),크리스탈생명과학(주),2320,소화성궤양용제
201208286,라베나정10밀리그램(라베프라졸나트륨),크리스탈생명과학(주),2320,소화성궤양용제
202001418,징코브이연질캡슐(은행엽건조엑스),코스맥스파마(주),2190,기타의순환계용약
202000433,토파맥스스프링클캡슐50밀리그램(토피라메이트),(주)한국얀센,1130,항전간제
202000434,토파맥스스프링클캡슐25밀리그램(토피라메이트),(주)한국얀센,1130,항전간제
202003064,안국뉴팜파모티딘정20밀리그램,안국뉴팜(주),2320,소화성궤양용제
201404895,올로디핀정10/40밀리그램,경동제약(주),2140,혈압강하제
201802826,두로케어정0.5밀리그램(두타스테리드),하나제약(주),2590,기타의비뇨생식기관및항문용약
201601646,뉴로가펜캡슐100밀리그램(가바펜틴),(주)셀트리온제약,1130,항전간제
202100176,아토티브정10/40밀리그램,한국휴텍스제약(주),2180,동맥경화용제
202100175,아토티브정10/20밀리그램,한국휴텍스제약(주),2180,동맥경화용제
202100174,아토티브정10/10밀리그램,한국휴텍스제약(주),2180,동맥경화용제
201602287,에스프리졸정40밀리그램(에스오메프라졸마그네슘삼수화물),아이큐어(주),2320,소화성궤양용제
202100179,아토에젯정10/10밀리그램,한국프라임제약(주),2180,동맥경화용제
202100178,아토에젯정10/20밀리그램,한국프라임제약(주),2180,동맥경화용제
202100216,아토로우플러스정10/20밀리그램,삼천당제약(주),2180,동맥경화용제
202100227,아토이브정10/10밀리그램,화일약품(주),2180,동맥경화용제
202100192,유토젯정10/40mg,(주)유유제약,2180,동맥경화용제
202100212,셀토젯정10/10밀리그램,(주)셀트리온제약,2180,동맥경화용제
202009161,토르티정5밀리그램(타다라필),(주)인트로바이오파마,2590,기타의비뇨생식기관및항문용약
202009160,토르티정10밀리그램(타다라필),(주)인트로바이오파마,2590,기타의비뇨생식기관및항문용약
202009162,토르티정20밀리그램(타다라필),(주)인트로바이오파마,2590,기타의비뇨생식기관및항문용약
202009185,토르에스정50밀리그램(실데나필시트르산염),(주)인트로바이오파마,2590,기타의비뇨생식기관및항문용약
202009186,토르에스정100밀리그램(실데나필시트르산염),(주)인트로바이오파마,2590,기타의비뇨생식기관및항문용약
202004255,덴트업정,주식회사제뉴원사이언스,2310,치과구강용약
202100201,아제티브정10/10밀리그램,알보젠코리아(주),2180,동맥경화용제
202100203,아제티브정10/40밀리그램,알보젠코리아(주),2180,동맥경화용제
202009393,신신클리어뷰연질캡슐,신신제약(주),-,-
201901785,오스그민캡슐1.5밀리그램(리바스티그민타르타르산염),(주)오스코리아제약,1190,기타의중추신경용약
201903826,네오비트정100밀리그램(레보플록사신수화물),(주)경보제약,-,-
201902787,레티코프연질캡슐,(주)서흥,1140,해열.진통.소염제
201902786,레티코연질캡슐,(주)서흥,1140,해열.진통.소염제
201902788,레티콜연질캡슐,(주)서흥,1140,해열.진통.소염제
202002178,조스정1밀리그램(에스조피클론),명인제약(주),1120,최면진정제
201803647,네오크로신연질캡슐(클로닉신리시네이트),(주)넥스팜코리아,1140,해열.진통.소염제
202003059,프레펜틴정75밀리그램(프레가발린),한국유나이티드제약(주),1190,기타의중추신경용약
202002552,프레펜틴정150밀리그램(프레가발린),한국유나이티드제약(주),1190,기타의중추신경용약
202001915,라사길정1밀리그램(라사길린메실산염),(주)메디카코리아,1190,기타의중추신경용약
202001914,라사길정0.5밀리그램(라사길린메실산염),(주)메디카코리아,1190,기타의중추신경용약
202002725,탐스트로서방정0.4밀리그램(탐스로신염산염),한국유나이티드제약(주),2590,기타의비뇨생식기관및항문용약
202003388,멜라인장용정(브로멜라인),(주)아리제약,3950,효소제제
202003410,티엔코연질캡슐,코스맥스파마(주),1140,해열.진통.소염제
202002724,탐스로서방정0.4밀리그램(탐스로신염산염),코오롱제약(주),2590,기타의비뇨생식기관및항문용약
200905411,칼비타디정,(주)서울제약,3210,칼슘제
198802479,스메르정(독시라민숙신산염),지엘파마(주),1120,최면진정제
